Loans,ParentsIncome,NumberOfSiblings,StudentIncome,WorkExperience,Education,MinimumWage,Grades,TuitionPaid,Years,College,OutOfState,PreferenceForNiceThings,NumberOfRoomies,State,Materials
0,4445.100966,4,16006,6,0,1,3.5,16235.22037,2,8117.610186,0,1,2,9473.555935,592.1521269
0,44608.9731,8,24000,0,1,2,0.5,9477.177362,6,789.7647802,1,8,2,3559.095516,2107.799059
0,85287.29432,9,36021,7,0,3,3.6,55067.84253,6,9177.973756,0,2,4,12080.48613,2530.26533
1,95082.4299,7,4007,7,0,1,1.9,15337.3675,2,7668.683748,0,9,5,1076.704907,841.423707
1,77011.31162,1,4015,5,0,3,1.7,47.41783675,2,23.70891838,0,8,2,9005.542028,34.49581631
1,95758.41188,3,6004,4,0,1,3.2,37420.22782,7,5345.746832,0,5,8,1361.320182,1947.203302
0,340.0739503,9,16000,4,0,0,2.8,11725.09006,1,5862.545028,1,0,2,2929.918087,1925.44494
0,68653.23906,6,30000,0,0,1,3.5,13294.01819,2,6647.009095,0,2,1,3839.836285,2369.21209
1,61377.31783,2,10012,3,1,2,3.8,52298.54915,5,5229.854915,1,3,4,2538.280571,3597.093947
1,51838.82293,8,16008,2,1,2,0.8,20328.9025,2,5082.225624,1,1,4,2212.608005,1682.206293
0,50023.05973,6,14000,3,1,0,2,0,0,3339.661969,1,9,8,7852.633865,2108.588754
0,51839.11603,8,34006,3,0,2,1,5017.403434,2,2508.701717,0,2,3,13143.92902,3648.996343
0,91162.49696,7,24016,4,1,2,3.9,545.8220755,2,136.4555189,1,1,2,345.6659004,1827.503042
0,96237.24885,0,2014,7,1,1,3.4,0,0,2403.44422,1,2,3,9876.352927,2690.886972
1,26144.70642,6,6004,2,0,2,2.5,95190.96149,5,9519.096149,1,7,5,6550.111148,3499.120526
1,2670.728212,5,8005,5,0,1,1.8,23462.87888,7,3351.839841,0,7,8,7391.826988,4202.964125
0,43083.46507,6,12010,5,0,2,1.7,0,0,3424.580289,1,7,8,9988.47893,3395.051211
1,94091.54374,8,36018,3,1,3,3.2,58953.71544,3,9825.619239,1,7,0,12042.69137,2572.87186
1,40782.68909,9,20006,2,0,3,2.9,66355.24147,5,6635.524147,1,8,7,9740.398094,842.4023836
1,8008.720145,6,10024,6,1,2,2.7,0,0,8464.220701,1,8,1,7064.211461,150.3663878
1,47216.24122,7,20000,6,0,0,0.6,25249.26553,5,2524.926553,1,9,8,1574.710642,17.34358145
1,86020.60916,8,10020,5,1,2,0.1,113181.0802,7,8084.362873,1,1,7,1748.337761,4446.439397
1,92781.53157,5,12007,7,0,1,1.9,11312.81249,1,5656.406244,1,5,0,3343.086139,1152.576932
1,28143.54798,4,38012,3,1,2,1.7,70295.94289,5,7029.594289,1,5,4,8263.503664,3259.691533
0,64194.69914,3,10018,6,0,3,2.5,1545.132448,1,1545.132448,0,6,1,2577.703203,196.7458076
1,22022.64974,0,8010,5,0,2,1.6,31050.07379,2,7762.518448,1,6,4,8846.966205,3760.247219
1,5952.704245,0,8014,7,1,1,0.9,27964.68582,2,6991.171456,1,5,1,2817.670918,21.57765135
1,47998.59873,7,2012,4,0,3,1.4,5043.156641,1,5043.156641,0,4,8,3979.364385,3066.516144
0,79187.53418,8,18024,6,1,2,1.7,11642.15185,2,2910.537962,1,0,7,4090.948263,3975.905717
1,15107.65841,4,0,0,1,1,0.3,36492.7356,3,6082.122599,1,0,0,1083.141883,2636.339561
1,19277.18683,1,4000,2,1,0,1.1,0,0,9417.450925,1,6,7,3990.065205,4583.874762
1,94827.70264,6,10005,5,0,1,0.4,75938.73326,6,6328.227772,1,1,4,3549.141069,228.1853796
1,4966.133019,6,10000,1,1,0,0.6,49473.68621,6,8245.614368,0,1,5,14413.16935,3459.132082
0,71461.86461,0,36000,3,1,0,2.1,0,0,7170.480519,1,9,6,7365.711494,4081.394287
1,57723.35865,0,12004,2,0,2,0.2,79634.21847,4,9954.277309,1,9,5,8031.433862,2000.207754
1,2802.065235,5,8000,0,1,2,0.7,18385.15316,4,2298.144145,1,7,7,10560.89004,2210.593811
1,44450.01832,1,28012,4,0,3,1.1,12776.74472,1,6388.372358,1,7,0,7870.600642,775.9934415
1,76128.99923,1,16004,2,1,1,1.9,10235.56487,2,5117.782436,0,3,0,8957.197318,2270.865076
1,8452.240383,1,12000,4,0,0,3.1,0,0,5529.521871,1,3,0,10917.761,1530.760619
1,8354.896285,0,14000,0,1,0,2.3,120644.759,7,8617.482789,1,3,8,5435.377767,94.06781142
1,18820.88097,6,22000,1,1,0,1.4,5583.813651,1,5583.813651,0,7,1,4167.914448,2049.364946
1,30909.50996,3,4005,5,0,1,2,139634.0245,7,9973.858894,1,5,4,3970.408967,4940.866596
1,6688.77897,5,8,4,0,2,2,7430.464708,3,1238.410785,1,2,3,10486.27123,1217.438002
1,25425.14054,8,38004,4,0,1,1.2,2336.117055,6,389.3528425,0,7,1,11729.88693,4656.465233
0,55241.34878,2,36000,0,1,3,1.7,2405.089121,2,1202.54456,0,0,5,3307.199343,3547.757148
0,56606.66944,8,36016,4,1,2,0.7,9128.455019,5,912.8455019,1,6,5,14144.10193,1476.925157
0,96871.23395,3,30006,3,0,2,0.5,13075.56699,1,6537.783496,1,9,5,4278.198087,1086.045495
0,24318.77068,5,26000,0,1,3,2,875.0888805,2,218.7722201,1,7,8,2509.318328,1382.521659
0,10163.16171,2,24014,7,1,1,0.3,6138.288869,1,3069.144434,1,8,5,9111.747729,3880.163616
1,99660.20796,3,4000,4,0,0,0.3,77897.35195,4,9737.168994,1,1,0,12245.8742,40.26344286
0,48599.40838,0,32000,0,0,2,0.5,23010.85584,5,2301.085584,1,4,8,5296.677373,2326.971515
1,23360.96006,4,8014,7,1,1,1.5,8085.669484,1,8085.669484,0,4,1,11279.79865,2724.569676
1,51418.47309,9,6000,6,1,0,1.6,52554.76942,4,6569.346178,1,6,8,1475.376382,4891.748654
0,49130.21283,6,38000,1,0,0,0.3,9587.782446,6,1597.963741,0,3,9,12978.88572,1349.90018
1,95342.19575,3,24000,0,1,1,3.4,9159.725253,3,3053.241751,0,5,2,10111.1216,2644.216258
0,83059.12775,3,14012,3,1,2,0.8,7990.100079,2,3995.050039,0,4,7,1793.999357,94.1033429
1,6696.391765,4,38024,4,1,3,2.9,21238.13275,6,1769.844396,1,7,1,8806.304817,1516.361221
1,515.0396649,7,8000,5,0,0,1.4,18984.10738,3,3164.017897,1,9,9,6946.234822,523.8311656
1,91956.18099,6,6,3,0,2,3.9,8061.466406,1,8061.466406,0,9,7,4294.923735,3536.635573
1,9961.684242,0,2004,1,1,2,1.1,1260.592379,1,630.2961897,1,1,0,14473.47298,2111.227499
1,45966.85377,6,8000,0,1,1,2,16162.51867,3,5387.506223,0,4,7,10549.86499,4716.514096
1,38168.63129,2,16012,4,0,3,0.1,59872.74687,7,4276.624776,1,7,5,11385.96824,3619.17418
0,4426.291372,4,36008,2,1,2,2.7,41299.54696,6,3441.628914,1,4,8,7037.261591,426.5034141
1,62365.87154,0,6030,5,1,3,0.1,8229.573566,2,4114.786783,0,4,9,14772.67596,3147.440427
1,9469.607229,6,28004,1,1,2,0.9,14908.62243,1,7454.311217,1,5,0,8426.839661,4628.165406
1,67821.40768,4,34014,7,1,1,0.2,29224.23494,4,7306.058736,0,3,2,12125.31358,2895.955077
0,79174.06793,4,20016,4,1,2,3.5,0,0,6281.527676,0,6,0,2280.727494,2791.61141
1,60979.96864,7,18036,6,1,3,1.8,55272.44179,7,3948.031557,1,2,0,7725.474604,2106.604671
0,65128.23857,2,30006,3,1,1,2.6,32740.14872,4,8185.037179,0,4,7,10048.93674,369.9737435
1,11142.21506,0,3,3,0,1,1.6,3750.014276,1,3750.014276,0,0,8,13922.59197,898.3165424
1,89687.41967,1,14018,3,1,3,0,3196.32897,2,1598.164485,0,2,1,12132.0629,1743.829572
0,23871.13613,3,6018,6,0,3,3.8,12979.94606,4,3244.986516,0,6,6,2562.11429,781.7238816
1,77115.10996,2,4004,2,0,2,2.6,8472.351873,1,8472.351873,0,6,2,9562.782155,54.47519259
0,91027.49944,8,24000,6,1,0,1.2,1082.914934,1,541.4574668,1,4,7,9550.543863,4668.6764
1,97415.36851,0,4000,4,0,0,1.3,39117.9325,6,3259.827708,1,5,1,9878.769729,2627.710812
0,57615.94908,8,34000,0,0,3,2.3,12788.80282,4,3197.200705,0,1,2,9966.553401,3836.354418
1,63267.78954,9,18018,3,1,3,1.2,135406.2371,7,9671.87408,1,4,3,11906.01894,2741.892495
0,41493.20694,9,26012,2,1,3,1.4,8170.095087,2,4085.047543,0,7,9,10643.45176,4495.595839
0,10570.49365,6,20000,6,1,0,0,0,0,6357.21158,0,7,3,1152.412428,3061.713241
0,35685.75374,0,12007,7,0,1,3.8,19513.1703,1,9756.585148,1,3,6,2682.104543,4025.606242
0,69064.32399,7,8000,0,0,3,3.6,0,0,4872.847268,0,1,9,11726.26462,2899.645465
0,89530.79124,8,36000,0,0,2,2.8,14405.38168,1,7202.690841,1,4,5,3784.656541,1078.07657
0,20389.21342,9,20000,0,1,2,2.4,11988.83464,3,1998.139106,1,1,7,105.6610621,2266.127089
0,57392.45643,1,32000,0,1,1,3,5537.131893,1,2768.565946,1,8,7,10632.70861,192.9640777
0,11440.84498,3,32000,0,0,2,0.2,19939.34109,5,1993.934109,1,6,8,12446.50508,2132.532894
1,77540.31504,2,34000,0,1,3,1.1,28231.49771,6,2352.624809,1,9,3,11453.74752,190.6973997
1,15041.85586,5,30021,7,0,3,2,73369.64161,4,9171.205201,1,8,0,12947.84717,1008.370364
0,82896.76845,6,36000,0,1,0,1.7,8913.892486,1,8913.892486,0,8,1,1299.846151,3600.863666
0,67948.41889,0,38012,4,0,3,2.5,15588.97489,2,3897.243723,1,4,7,6543.231083,1811.196497
1,95200.19355,5,38004,1,1,2,1,45121.15557,5,9024.231115,0,0,2,7747.61826,3068.294544
1,91713.79899,8,34030,5,1,3,0.9,90733.56938,5,9073.356938,1,1,4,11584.52789,3755.909833
1,31641.57581,3,18014,7,0,2,3.9,12604.15561,1,6302.077803,1,7,0,11293.34355,1328.988793
1,41788.76171,7,24010,5,1,1,2.5,44084.96851,3,7347.494751,1,8,6,8620.939546,3142.232324
0,59651.5374,9,36000,0,1,2,2.5,9267.779175,1,9267.779175,0,9,4,12235.34786,3716.878222
1,76240.89609,9,4000,2,1,0,3.4,28604.03159,4,7151.007897,0,3,6,3646.486811,3701.034972
1,65168.61367,5,4004,2,1,1,0.1,39267.62147,5,7853.524293,0,7,6,8820.051817,400.8373694
0,20974.19105,0,26036,6,1,3,2.7,12714.80628,7,1816.400897,0,2,9,7793.250648,1090.27866
0,90403.88979,3,38012,6,1,1,1.4,46884.79171,3,7814.131952,1,4,1,930.4185208,2177.611526
1,29986.73813,6,16020,5,1,2,2.7,72595.74442,5,7259.574442,1,6,4,6553.166901,1081.554105
1,89853.23171,4,8004,1,1,2,2.6,26103.95868,3,4350.659781,1,7,3,1417.649309,585.9105314
1,3131.940458,0,4014,7,0,2,1.4,4468.750363,4,558.5937953,1,9,3,2345.653455,4576.490482
1,76154.88436,1,6003,1,0,3,3.9,20923.88644,7,2989.126635,0,2,6,7274.332431,3202.673021
1,11972.56191,9,16003,3,0,1,0.1,6290.150979,1,3145.075489,1,6,5,11540.0497,3379.019958
1,32714.66128,2,4,2,1,1,0.1,5449.377608,4,1362.344402,0,5,8,1761.561628,3856.801941
0,97892.53736,9,34000,4,1,0,0.9,0,0,1230.424208,0,0,1,10203.25608,1802.17796
1,66410.09762,6,6,1,1,3,3.2,111834.9701,6,9319.580841,1,9,1,4889.82307,1234.418095
1,5886.515897,7,8004,4,0,1,0.8,39792.86035,4,9948.215086,0,8,1,1856.381754,1785.083864
0,80540.74428,6,20006,2,0,3,2,12202.87504,6,1016.906254,1,1,2,5993.658378,4981.462065
1,23519.56033,3,8000,6,1,0,0.8,3772.879129,4,943.2197822,0,4,2,9204.535353,996.944975
0,34708.70366,0,16005,5,0,1,1.4,17635.9393,3,2939.323217,1,7,4,1933.597191,4800.4603
1,27040.65849,5,6000,1,1,0,3.1,14821.49167,1,7410.745836,1,4,8,9517.842281,1708.817305
1,84126.19338,2,2000,0,1,0,0.9,38220.72154,7,5460.103077,0,9,6,9736.445047,2772.671792
1,57171.4336,2,24000,4,1,0,3.1,85524.81848,5,8552.481848,1,7,6,6970.280045,1687.399613
1,28061.78965,0,4,4,0,1,2.7,11397.11278,1,5698.556388,1,4,2,14455.56524,3574.563532
0,57385.49549,6,18006,3,1,1,0.4,2826.108022,2,706.5270055,1,1,4,6121.854847,1311.748673
1,29594.6025,2,8000,3,0,0,0.1,47537.55473,6,7922.925788,0,0,3,4206.057038,3079.625759
0,3838.729672,5,34002,1,0,2,1.7,0,0,1623.142597,1,7,7,14406.39007,2499.977934
1,82839.6213,2,6007,7,0,1,0.5,75892.65815,7,5420.904153,1,1,7,12760.83359,2217.309676
1,90316.43628,5,2000,1,0,0,0.2,23500.82876,5,4700.165753,0,5,4,2515.681502,4408.390989
0,1405.849159,3,38000,2,1,0,2.1,0,0,5804.146042,1,5,7,5097.771483,0.363680259
0,87055.7752,2,34021,7,0,3,3.3,1782.671639,4,222.8339549,1,6,7,12001.45737,1105.046533
1,86061.13372,8,8000,0,1,3,2.2,43227.68494,6,7204.614157,0,2,1,8110.377308,4886.025279
0,75755.76681,0,38018,6,0,3,0.7,36164.89426,2,9041.223565,1,1,8,7861.121091,4549.848563
0,70982.04576,8,30008,2,1,2,1.2,785.3751672,2,392.6875836,0,3,7,8445.815907,4156.585723
0,27366.51957,8,20006,6,0,1,2.5,15772.36161,2,3943.090403,1,0,5,7077.299548,2312.619485
1,2532.025186,6,10000,0,1,2,2.2,49902.22812,7,7128.889731,0,6,9,7655.590933,863.9907382
0,93852.30818,2,18042,7,1,3,1.7,8033.517025,3,2677.839008,0,5,2,6205.730256,663.8018928
0,82540.02743,4,38000,6,0,0,1.9,5422.061429,1,2711.030714,1,5,2,5402.356803,75.40435464
0,23745.87434,3,24008,2,1,2,3,40188.70225,7,2870.621589,1,3,1,4839.935153,1976.105559
1,68633.17944,1,0,0,0,0,3.4,52733.30007,7,3766.66429,1,9,8,3184.066175,705.3172493
1,53335.49633,8,8000,0,1,3,3,6787.136894,4,848.3921118,1,8,4,2232.504661,869.374941
1,22125.09766,1,10000,7,0,0,3,39847.58263,5,7969.516526,0,0,4,4236.569681,3478.834265
1,56427.19366,2,8000,4,1,0,3.6,16580.08507,6,2763.347512,0,2,7,10740.27089,3534.35225
0,18659.14177,7,34008,2,1,2,0.2,13864.26818,2,6932.134089,0,3,3,13129.5788,127.9743722
0,93102.69502,0,28001,1,0,1,0.7,5946.423474,1,5946.423474,0,8,7,13237.91789,3926.629925
1,23232.34019,2,20014,7,0,2,0.6,28005.11288,3,9335.037627,0,8,0,11821.78644,3031.715436
0,74710.5698,5,22002,1,1,1,1.9,13420.5004,1,6710.250199,1,6,9,5963.705427,1069.17063
0,65251.38497,0,22014,7,1,1,3,36951.73535,2,9237.933838,1,4,0,2302.619641,3720.270792
1,3879.773351,0,2002,2,0,1,0.9,47027.2405,5,4702.72405,1,9,4,1255.980395,932.3703337
1,102.2423771,7,12024,6,1,2,2.5,19388.85104,6,1615.737587,1,3,3,10631.15313,3715.432059
0,39699.64011,2,18000,2,0,0,3,53401.34638,3,8900.224397,1,2,9,6377.718012,491.7188183
0,42507.3746,2,26005,5,0,1,2.4,0,0,8092.590808,1,2,9,3406.453927,2504.789152
1,67299.62363,7,4001,1,0,1,2.9,26093.49145,4,3261.686432,1,2,7,1872.570561,4193.596596
1,8349.18339,7,24000,0,0,2,2.7,1220.825969,1,1220.825969,0,6,3,14858.62687,3852.052787
0,2368.503284,6,12000,6,1,0,3.8,0,0,5242.770538,0,3,9,629.0532845,4626.895223
1,57321.44399,1,24000,0,0,0,0.4,36038.28125,5,3603.828125,1,1,1,10203.73925,325.6012226
0,77926.54679,1,30000,5,0,0,0.3,2269.473932,1,2269.473932,0,4,4,10509.59935,2174.378224
1,27927.00144,9,12018,6,0,3,2.8,55578.02415,6,4631.502012,1,6,7,3705.911363,3863.438806
1,61409.74954,2,18012,6,1,1,0.2,30811.78968,4,3851.473709,1,8,3,6971.861217,4309.162987
0,51490.3643,4,16004,2,1,1,3,5078.370774,6,846.3951291,0,3,4,2930.591513,3465.097385
1,19246.2271,8,14015,5,0,3,3.1,37191.28556,4,4648.910695,1,2,7,12232.45478,4224.367379
1,87536.47281,9,2000,0,1,3,1.4,21514.49395,3,7171.497983,0,5,0,3624.138543,910.278229
1,50541.6827,6,0,0,1,2,3,0,0,771.4219227,1,7,1,8672.268159,2914.251821
1,31299.9944,4,4004,4,0,1,2.8,2057.011308,6,171.417609,1,2,3,13691.52478,3894.847282
1,27801.562,6,20042,7,1,3,0.2,36412.74453,2,9103.186132,1,4,2,1417.663066,4447.46614
1,68233.37003,3,32000,3,1,0,0.7,54389.78092,7,7769.968703,0,0,0,14957.22699,7.723959984
1,98938.37316,7,22006,6,0,1,2.1,26418.60539,4,3302.325673,1,3,0,8883.893315,4007.617714
1,10020.4232,0,16004,2,0,2,2.1,62259.89789,6,5188.324824,1,1,9,6826.202121,1851.702289
0,53634.8108,8,14042,7,1,3,3.7,15989.9758,2,7994.987899,0,3,4,6877.497736,2224.818949
0,65460.25718,9,30002,1,0,2,2.3,3552.512037,1,3552.512037,0,2,4,3071.173022,453.9405054
1,67300.1347,8,2000,0,0,3,1.3,86673.24183,7,6190.945845,1,0,2,7442.906821,2429.021632
0,14980.50879,3,34003,1,0,3,3.9,7744.699989,1,7744.699989,0,6,1,3424.303097,3337.74184
1,31303.32542,4,4024,4,1,3,0.7,5892.129675,4,1473.032419,0,4,6,13974.68169,693.8270929
1,46187.72344,6,4008,4,0,2,1.3,33610.93413,4,8402.733533,0,7,1,10404.2784,4020.770686
0,20314.09099,1,26030,5,1,3,3.7,33043.32255,6,5507.220426,0,2,9,562.8749082,4251.876148
1,78104.78048,5,14012,4,0,3,3.7,50375.48777,4,6296.935971,1,6,4,4828.106532,1559.917942
1,41452.03694,6,20012,4,0,3,3.4,35757.29488,4,4469.66186,1,2,3,13547.59642,4067.818587
0,86643.65756,0,22000,0,0,2,3,20355.97929,3,3392.663215,1,3,5,1600.127155,486.2833139
0,81660.89057,5,32016,4,1,2,0.7,15480.45994,5,3096.091989,0,3,4,3636.326997,2930.412098
1,80016.15365,3,14000,1,0,0,2.3,37190.55146,6,3099.212621,1,4,6,9936.221255,3044.653293
0,51021.81264,5,30004,4,0,1,3.2,14440.94207,5,2888.188413,0,2,3,6279.912389,4768.811118
1,7791.789498,5,22004,2,1,1,0,19846.13042,2,9923.065208,0,2,7,14230.9603,2856.2894
0,93092.99643,2,16012,6,1,1,2,9641.874988,5,1928.374998,0,4,2,1331.736326,1613.239226
1,10486.07354,9,20002,1,1,1,0.7,19442.43901,3,6480.813005,0,5,2,1994.039184,2207.096355
0,38812.08056,3,24024,6,1,2,0.7,3408.64856,1,1704.32428,1,4,3,13909.23061,3813.189858
0,10688.08853,1,24012,3,1,2,3.2,16181.00028,4,4045.250069,0,2,3,342.5565502,1770.435895
1,83144.16693,9,8000,0,0,0,0.4,88139.49906,7,6295.678504,1,7,0,5553.556845,192.9285075
1,85226.65589,0,28006,3,0,2,1.5,105225.936,6,8768.828003,1,4,3,5160.81319,4637.372563
1,58356.21059,9,4000,3,1,0,3.2,8391.81947,2,4195.909735,0,2,5,12992.95434,3256.615565
1,51457.14947,9,2007,7,0,1,0.2,6985.620609,5,1397.124122,0,6,8,4855.417543,187.8034917
0,21076.89388,9,36006,6,0,1,2.6,7947.288533,5,1589.457707,0,7,7,9996.722178,835.3206643
1,57341.31694,8,6015,5,0,3,3.5,65715.07711,4,8214.384638,1,6,7,10552.25805,2791.357007
1,6397.735671,8,22024,6,1,2,3.9,4902.566497,1,2451.283248,1,9,1,13741.08235,2831.234146
0,50797.48281,7,34018,6,0,3,0,15225.86389,5,1522.586389,1,1,1,4237.219446,661.9452994
0,34600.17036,6,36012,4,0,3,2.4,45390.77368,4,5673.846709,1,2,7,3334.196724,2888.700611
0,34154.06291,6,30004,2,1,1,0.6,0,0,9547.143542,0,0,6,6923.284963,3682.902447
1,33458.87986,9,20024,6,1,2,3.6,65410.10751,6,5450.842293,1,7,4,9227.435094,1666.138468
1,77046.18525,2,6012,6,0,2,3.2,5517.024872,2,1379.256218,1,3,1,3407.499032,4446.746534
1,6697.567444,4,4024,6,1,2,2,54281.02859,3,9046.838099,1,7,0,10143.8433,3744.531728
0,63421.22078,7,24009,3,0,3,1.9,0,0,9291.372598,0,4,3,10774.05338,2724.201718
1,54267.56124,2,12,6,1,1,2,2309.889981,1,2309.889981,0,5,1,7955.521508,4808.791355
0,92162.11094,8,38028,7,1,2,0.5,0,0,5879.522329,1,3,2,7526.842911,310.5439878
1,50857.71124,9,24000,2,0,0,1.5,17071.67106,4,4267.917765,0,6,7,13224.56244,4382.010151
1,89865.65085,8,2,2,0,1,1.8,51164.79966,6,8527.466611,0,9,4,11811.266,3927.487374
0,57929.53173,5,22000,4,1,0,1,11716.46653,6,1952.744422,0,6,7,7533.263209,2320.091919
1,68708.64201,6,24000,3,1,0,1,0,0,6734.416503,1,9,2,12598.27549,596.6693521
1,55912.06501,6,4003,1,0,3,0.7,27463.26155,6,4577.210259,0,1,1,9061.010845,4610.798407
1,30326.27322,0,4015,5,0,3,0.8,1005.547789,2,502.7738945,0,5,7,12195.78109,1426.735647
0,85283.20951,9,24010,5,1,1,0.4,0,0,4278.388445,0,2,1,402.4266323,2633.102382
0,21182.11104,4,20006,3,0,2,0.5,7848.12641,3,2616.042137,0,2,2,2771.614891,2763.177501
0,27061.96321,7,18000,0,0,3,1.3,5871.558297,2,2935.779148,0,1,2,2454.781686,4886.864128
1,84260.87029,7,16014,7,1,1,0.8,36479.94379,5,7295.988758,0,9,3,6889.839947,2207.874727
1,43376.94988,8,0,5,1,0,3.1,59008.82216,7,4214.915869,1,0,1,11139.75988,4827.883668
0,37964.60908,4,26002,1,0,2,0.9,5319.698544,2,1329.924636,1,6,6,3026.055289,3215.48325
0,10669.74431,3,10002,2,0,1,1.5,8613.450187,4,1076.681273,1,2,7,3373.368737,101.7474004
0,81363.70877,5,28000,1,1,0,0.7,882.1297115,1,882.1297115,0,2,0,6882.229505,1726.439611
1,24761.25774,1,28000,0,0,3,0,49614.8566,5,9922.971321,0,9,1,846.4980291,2100.863838
0,44973.51081,3,26006,2,0,3,2.5,3647.602601,1,1823.8013,1,2,9,3209.457939,904.9383687
1,89934.60672,4,2000,1,1,0,2.1,20791.75186,2,5197.937966,1,8,4,11788.02623,966.4656586
1,84377.39919,9,8028,7,1,2,3.6,4194.214026,1,2097.107013,1,4,0,9651.138282,1882.345822
0,95964.19433,4,30012,6,1,1,1.7,2975.171255,7,425.024465,0,5,3,1120.411691,2523.676484
1,5921.515483,5,20006,1,1,3,1.1,116146.515,6,9678.876248,1,1,4,13554.28086,521.1007213
1,7156.270613,1,32010,5,1,1,1.3,41236.66599,7,5890.952285,0,2,9,7258.889664,4778.514017
1,3642.200522,5,16014,7,1,1,0.7,9597.613614,1,9597.613614,0,5,2,6452.226046,1509.415311
0,67202.91479,5,36001,1,0,1,0.5,9132.827851,2,4566.413925,0,5,0,3107.575947,3815.036477
1,82525.55392,1,2000,0,1,3,3.9,29534.73528,5,2953.473528,1,3,2,14598.00442,419.414686
0,28591.25281,4,32000,2,0,0,3.8,46207.5923,5,9241.51846,0,5,4,4605.756051,1964.489568
0,5887.418453,6,12042,7,1,3,3.7,8918.572035,1,8918.572035,0,8,9,6739.317076,1725.633705
0,1919.390989,7,28024,4,1,3,1.3,9660.342834,1,9660.342834,0,4,6,8051.209128,2733.017666
1,3040.39064,0,20000,0,1,3,1.9,48037.40782,6,8006.234636,0,3,8,7155.199958,2339.951642
1,7575.962219,6,10002,2,0,1,1.4,48286.72213,7,3449.05158,1,1,5,9720.098682,602.440251
0,49367.09873,8,30006,3,1,1,2.4,0,0,2694.142642,1,4,4,14599.03445,995.2566803
1,71455.14672,7,20000,6,1,0,3,17991.15003,3,5997.050009,0,5,3,14339.89752,2814.172994
0,62994.59623,7,22005,5,0,1,3,3347.270948,5,334.7270948,1,0,7,9852.118619,2817.677211
0,2403.759585,2,38005,5,0,1,3.7,74373.4122,7,5312.386586,1,6,2,2144.755212,2703.05177
1,64906.15049,6,32000,0,0,2,3.2,7703.639841,1,7703.639841,0,9,0,10379.8222,4781.101128
1,40498.93846,5,10000,0,0,0,2.6,6256.521938,1,6256.521938,0,7,6,8271.850417,917.2107579
1,63270.39844,3,8012,3,1,2,0.6,49407.57154,6,8234.595257,0,3,6,10189.84857,3908.604466
1,74048.43732,9,4010,5,0,2,0.2,34704.58025,3,5784.096709,1,0,9,10328.6073,407.4531731
1,88359.6511,6,28006,3,0,2,2.6,90456.64857,7,6461.189184,1,2,5,9845.512591,1796.874482
0,9277.946547,8,28010,5,0,2,2.4,24532.67387,5,4906.534775,0,6,5,6646.132283,1689.995222
1,44746.33688,8,4000,5,0,0,0.7,16156.06131,2,8078.030655,0,7,9,6754.627196,1310.576946
1,80332.86667,2,34008,2,1,2,1.1,33227.17994,4,8306.794984,0,9,3,10388.50168,4656.178581
0,65109.2309,0,28000,1,1,0,2.2,36678.15047,7,5239.735781,0,6,9,10071.11921,2568.910609
1,61046.08494,1,12000,2,0,0,1.3,15379.85109,1,7689.925544,1,4,2,2001.024308,3666.991294
1,61635.068,1,4024,4,1,3,1.5,0,0,5249.777193,0,1,3,8857.08592,4436.714935
0,61600.01677,0,34009,3,0,3,1.4,20885.0803,4,5221.270076,0,8,7,6173.797334,2175.211411
1,90555.43485,7,6000,0,0,1,2,76889.17951,5,7688.917951,1,1,7,11965.79732,4096.686275
1,99348.24537,8,38006,6,0,1,0.1,42528.705,6,3544.05875,1,4,4,8033.742871,4733.424773
1,23773.18071,8,6000,7,1,0,0.8,60502.16234,7,8643.166049,0,3,9,1330.16893,3875.942124
0,93647.12882,8,36000,0,1,0,0.2,20750.57598,4,5187.643996,0,9,6,10760.25537,1862.340083
0,60456.54382,8,38000,6,1,0,2.6,24215.77378,2,6053.943445,1,9,5,9778.083781,4855.701273
0,54990.32696,4,20000,6,0,0,3.7,0,0,6556.829683,0,9,7,7559.430899,2526.074873
1,62389.0983,2,18000,5,0,0,2.1,42156.63497,3,7026.105828,1,8,8,6272.877834,2417.589746
1,9248.629577,2,16004,2,1,1,0,47229.21994,6,7871.536657,0,1,8,1105.650728,1777.131255
1,84274.94919,3,12018,3,1,3,1.2,18389.20919,5,3677.841838,0,1,0,222.3142899,1894.791755
1,88465.5998,7,34002,1,0,2,2,86035.45085,6,7169.620904,1,7,9,10500.51793,2471.969652
1,58224.29901,9,14014,7,1,1,2.2,19474.71136,2,9737.355679,0,6,4,6446.552843,1937.315696
1,43936.94373,2,24000,3,1,0,1.6,67596.40161,5,6759.640161,1,6,6,11532.10089,4358.756917
1,10228.62472,1,0,0,1,2,0,66668.36862,6,5555.697385,1,3,0,7833.891293,582.1226845
1,34045.9657,3,2,1,1,1,2.9,88360.32733,7,6311.451952,1,1,6,9575.104009,4950.440637
1,57129.23844,7,14000,0,0,0,1.4,24696.97978,4,6174.244944,0,7,4,5588.244253,1353.527814
0,87266.89356,3,8000,1,1,0,0.5,0,0,795.9247148,1,3,6,10661.61388,803.7331616
1,51545.35052,8,6009,3,0,3,3.4,35257.36054,7,2518.382896,1,6,1,1324.095701,4777.394338
1,88448.72092,7,8020,5,1,2,0.5,0,0,3811.012931,1,9,7,14329.7041,4753.616475
1,12762.54443,9,22008,4,1,1,0.2,86229.02793,5,8622.902793,1,9,0,787.6871107,906.902946
